J..N12R,40.700120,-73.808953,677,
J..N12R,40.700145,-73.808895,678,
J..N12R,40.700171,-73.808838,679,
J..N12R,40.700197,-73.808782,680,
J..N12R,40.700222,-73.808726,681,
J..N12R,40.700246,-73.808670,682,
J..N12R,40.700269,-73.808613,683,
J..N12R,40.700292,-73.808556,684,
J..N12R,40.700315,-73.808499,685,
J..N12R,40.700336,-73.808442,686,
J..N12R,40.700357,-73.808384,687,
J..N12R,40.700378,-73.808326,688,
J..N12R,40.700397,-73.808267,689,
J..N12R,40.700416,-73.808209,690,
J..N12R,40.700435,-73.808149,691,
J..N12R,40.700453,-73.808090,692,
J..N12R,40.700470,-73.808030,693,
J..N12R,40.700486,-73.807969,694,
J..N12R,40.700823,-73.806654,695,
J..N12R,40.701487,-73.804039,696,
J..N12R,40.701499,-73.803989,697,
J..N12R,40.701511,-73.803939,698,
